lat,long,Stability_Class,EPR,NSM,LRR,SCE,ML_Stability_Predicted,Prediction_Confidence
21.8418441692,90.2565371852,Active Erosion,-18.42,-554.12,-20.51,554.12,Active Erosion,1.0
21.842371621,90.2562435407,Active Erosion,-18.42,-554.12,-20.51,554.12,Active Erosion,1.0
21.8455294221,90.2544854628,Active Erosion,-18.42,-554.12,-20.51,554.12,Active Erosion,1.0
21.8462818729,90.2540665279,Active Erosion,-18.42,-554.12,-20.51,554.12,Active Erosion,1.0
21.841766868,90.2563748518,Active Erosion,-18.39,-553.19,-20.41,553.19,Active Erosion,1.0
21.8422923629,90.2560877582,Active Erosion,-18.39,-553.19,-20.41,553.19,Active Erosion,1.0
21.8454084961,90.2543852663,Active Erosion,-18.39,-553.19,-20.41,553.19,Active Erosion,1.0
21.8462146175,90.2539448284,Active Erosion,-18.39,-553.19,-20.41,553.19,Active Erosion,1.0
21.8416848482,90.2562026097,Active Erosion,-17.65,-530.86,-19.66,530.86,Active Erosion,1.0
21.8422059508,90.2559179151,Active Erosion,-17.65,-530.86,-19.66,530.86,Active Erosion,1.0
21.8452506278,90.2542544606,Active Erosion,-17.65,-530.86,-19.66,530.86,Active Erosion,1.0
21.8459530989,90.2538706538,Active Erosion,-17.65,-530.86,-19.66,530.86,Active Erosion,1.0
21.8416028284,90.2560303681,Active Erosion,-16.79,-505.23,-18.8,505.23,Active Erosion,1.0
21.8421195387,90.2557480726,Active Erosion,-16.79,-505.23,-18.8,505.23,Active Erosion,1.0
21.8450927602,90.2541236557,Active Erosion,-16.79,-505.23,-18.8,505.23,Active Erosion,1.0
21.8456649649,90.2538110222,Active Erosion,-16.79,-505.23,-18.8,505.23,Active Erosion,1.0
21.8415065441,90.2558281718,Active Erosion,-15.37,-462.34,-17.42,462.34,Active Erosion,1.0
21.8419740488,90.2555579509,Active Erosion,-15.37,-462.34,-17.42,462.34,Active Erosion,1.0
21.8448308546,90.2539066486,Active Erosion,-15.37,-462.34,-17.42,462.34,Active Erosion,1.0
21.8451788778,90.2537054769,Active Erosion,-15.37,-462.34,-17.42,462.34,Active Erosion,1.0
21.8413680691,90.2555386759,Active Erosion,-13.68,-411.66,-15.7,411.66,Active Erosion,1.0
21.8417038162,90.2553002857,Active Erosion,-13.68,-411.66,-15.7,411.66,Active Erosion,1.0
21.8442579473,90.25348673,Active Erosion,-13.68,-411.66,-15.7,411.66,Active Erosion,1.0
21.8444649374,90.2533397532,Active Erosion,-13.68,-411.66,-15.7,411.66,Active Erosion,1.0
21.8411729661,90.2552893755,Active Erosion,-12.93,-388.99,-14.84,388.99,Active Erosion,1.0
21.8414462185,90.2550546691,Active Erosion,-12.93,-388.99,-14.84,388.99,Active Erosion,1.0
21.8437089182,90.2531111045,Active Erosion,-12.93,-388.99,-14.84,388.99,Active Erosion,1.0
21.8439120042,90.2529366578,Active Erosion,-12.93,-388.99,-14.84,388.99,Active Erosion,1.0
21.8410380963,90.2551170409,Active Erosion,-12.4,-373.13,-12.9,373.13,Active Erosion,1.0
21.8412819772,90.2548980674,Active Erosion,-12.4,-373.13,-12.9,373.13,Active Erosion,1.0
21.8424898656,90.2538135239,Active Erosion,-12.4,-373.13,-12.9,373.13,Active Erosion,1.0
21.8436190297,90.2527996413,Active Erosion,-12.4,-373.13,-12.9,373.13,Active Erosion,1.0
21.8409221317,90.2549688636,Active Erosion,-12.01,-361.24,-12.27,361.24,Active Erosion,1.0
21.8411456994,90.2547681287,Active Erosion,-12.01,-361.24,-12.27,361.24,Active Erosion,1.0
21.8421605174,90.2538569415,Active Erosion,-12.01,-361.24,-12.27,361.24,Active Erosion,1.0
21.8434208186,90.2527253127,Active Erosion,-12.01,-361.24,-12.27,361.24,Active Erosion,1.0
21.840806167,90.2548206865,Active Erosion,-6.74,-202.81,-7.38,202.81,Active Erosion,1.0
21.8410094213,90.2546381902,Active Erosion,-6.74,-202.81,-7.38,202.81,Active Erosion,1.0
21.8419162822,90.2538239364,Active Erosion,-6.74,-202.81,-7.38,202.81,Active Erosion,1.0
21.8422090176,90.2535610912,Active Erosion,-6.74,-202.81,-7.38,202.81,Active Erosion,1.0
21.840690202,90.2546725095,Active Erosion,-6.26,-188.42,-6.8,188.42,Active Erosion,1.0
21.84086592,90.2545147372,Active Erosion,-6.26,-188.42,-6.8,188.42,Active Erosion,1.0
21.8416720464,90.2537909314,Active Erosion,-6.26,-188.42,-6.8,188.42,Active Erosion,1.0
21.8419934891,90.2535023105,Active Erosion,-6.26,-188.42,-6.8,188.42,Active Erosion,1.0
21.8405513276,90.2544950599,Active Erosion,-5.59,-168.06,-6.02,168.06,Active Erosion,1.0
21.840669104,90.2543835261,Active Erosion,-5.59,-168.06,-6.02,168.06,Active Erosion,1.0
21.8413419634,90.2537463253,Active Erosion,-5.59,-168.06,-6.02,168.06,Active Erosion,1.0
21.8416876954,90.253418912,Active Erosion,-5.59,-168.06,-6.02,168.06,Active Erosion,1.0
21.8403719987,90.2542767765,Active Erosion,-4.75,-142.84,-5.22,142.84,Active Erosion,1.0
21.8404241708,90.2542202371,Active Erosion,-4.75,-142.84,-5.22,142.84,Active Erosion,1.0
21.8410297243,90.2535639893,Active Erosion,-4.75,-142.84,-5.22,142.84,Active Erosion,1.0
21.8412783063,90.2532945945,Active Erosion,-4.75,-142.84,-5.22,142.84,Active Erosion,1.0
21.8401651419,90.2540881692,Active Erosion,-4.32,-130.04,-4.83,130.04,Active Erosion,1.0
21.8401864426,90.2540617522,Active Erosion,-4.32,-130.04,-4.83,130.04,Active Erosion,1.0
21.8407436516,90.2533706969,Active Erosion,-4.32,-130.04,-4.83,130.04,Active Erosion,1.0
21.8409322845,90.2531367507,Active Erosion,-4.32,-130.04,-4.83,130.04,Active Erosion,1.0
21.8400203126,90.2539561176,Active Erosion,-4.24,-127.45,-4.75,127.45,Active Erosion,1.0
21.8400232007,90.2539524837,Active Erosion,-4.24,-127.45,-4.75,127.45,Active Erosion,1.0
21.8405757334,90.253257239,Active Erosion,-4.24,-127.45,-4.75,127.45,Active Erosion,1.0
21.8407659245,90.2530179219,Active Erosion,-4.24,-127.45,-4.75,127.45,Active Erosion,1.0
21.839878884,90.253827167,Active Erosion,-4.15,-124.97,-4.65,124.97,Active Erosion,1.0
21.8398799753,90.253825783,Active Erosion,-4.15,-124.97,-4.65,124.97,Active Erosion,1.0
21.8404143076,90.2531481681,Active Erosion,-4.15,-124.97,-4.65,124.97,Active Erosion,1.0
21.8406066962,90.2529041876,Active Erosion,-4.15,-124.97,-4.65,124.97,Active Erosion,1.0
21.8397352877,90.2536962402,Active Erosion,-4.05,-121.96,-4.54,122.08,Active Erosion,1.0
21.8397345733,90.2536971571,Active Erosion,-4.05,-121.96,-4.54,122.08,Active Erosion,1.0
21.840251343,90.2530338439,Active Erosion,-4.05,-121.96,-4.54,122.08,Active Erosion,1.0
21.8404405535,90.2527909756,Active Erosion,-4.05,-121.96,-4.54,122.08,Active Erosion,1.0
21.8395925779,90.2535661221,Active Erosion,-3.92,-118.0,-4.41,118.44,Active Erosion,1.0
21.839590092,90.253569346,Active Erosion,-3.92,-118.0,-4.41,118.44,Active Erosion,1.0
21.8400958337,90.252913449,Active Erosion,-3.92,-118.0,-4.41,118.44,Active Erosion,1.0
21.8402708112,90.2526865185,Active Erosion,-3.92,-118.0,-4.41,118.44,Active Erosion,1.0
21.8394551055,90.2534407796,Active Erosion,-3.8,-114.3,-4.28,115.03,Active Erosion,1.0
21.8394509089,90.2534462221,Active Erosion,-3.8,-114.3,-4.28,115.03,Active Erosion,1.0
21.8399492298,90.252799949,Active Erosion,-3.8,-114.3,-4.28,115.03,Active Erosion,1.0
21.8401120321,90.2525888086,Active Erosion,-3.8,-114.3,-4.28,115.03,Active Erosion,1.0
21.8393176328,90.2533154371,Active Erosion,-3.68,-110.59,-4.16,111.62,Active Erosion,1.0
21.8393117255,90.2533230983,Active Erosion,-3.68,-110.59,-4.16,111.62,Active Erosion,1.0
21.8398026255,90.2526864489,Active Erosion,-3.68,-110.59,-4.16,111.62,Active Erosion,1.0
21.8399532528,90.2524910983,Active Erosion,-3.68,-110.59,-4.16,111.62,Active Erosion,1.0
21.8391801606,90.2531900953,Active Erosion,-3.55,-106.83,-4.03,108.15,Active Erosion,1.0
21.8391725425,90.2531999751,Active Erosion,-3.55,-106.83,-4.03,108.15,Active Erosion,1.0
21.839656022,90.2525729497,Active Erosion,-3.55,-106.83,-4.03,108.15,Active Erosion,1.0
21.8397941582,90.2523937991,Active Erosion,-3.55,-106.83,-4.03,108.15,Active Erosion,1.0
21.8390426876,90.2530647532,Active Erosion,-3.3,-99.15,-3.79,100.77,Active Erosion,1.0
21.8390333589,90.2530768516,Active Erosion,-3.3,-99.15,-3.79,100.77,Active Erosion,1.0
21.8395094174,90.2524594498,Active Erosion,-3.3,-99.15,-3.79,100.77,Active Erosion,1.0
21.8396125498,90.2523256961,Active Erosion,-3.3,-99.15,-3.79,100.77,Active Erosion,1.0
21.8389052144,90.2529394111,Active Erosion,-3.19,-95.89,-3.65,97.81,Active Erosion,1.0
21.8388941749,90.2529537282,Active Erosion,-3.19,-95.89,-3.65,97.81,Active Erosion,1.0
21.8393446714,90.2523694773,Active Erosion,-3.19,-95.89,-3.65,97.81,Active Erosion,1.0
21.8394563514,90.2522246379,Active Erosion,-3.19,-95.89,-3.65,97.81,Active Erosion,1.0
21.8387631561,90.2528098889,Active Erosion,-3.11,-93.42,-3.51,95.65,Active Erosion,1.0
21.8387504168,90.2528265587,Active Erosion,-3.11,-93.42,-3.51,95.65,Active Erosion,1.0
21.8391624036,90.2522874569,Active Erosion,-3.11,-93.42,-3.51,95.65,Active Erosion,1.0
21.8392972549,90.2521109972,Active Erosion,-3.11,-93.42,-3.51,95.65,Active Erosion,1.0
21.8386149024,90.2526747183,Active Erosion,-3.02,-90.81,-3.37,93.45,Active Erosion,1.0
21.8385999581,90.2526946884,Active Erosion,-3.02,-90.81,-3.37,93.45,Active Erosion,1.0
21.8389696206,90.2522007049,Active Erosion,-3.02,-90.81,-3.37,93.45,Active Erosion,1.0
21.8391274922,90.2519897382,Active Erosion,-3.02,-90.81,-3.37,93.45,Active Erosion,1.0
21.8384351395,90.2525391101,Active Erosion,-2.99,-89.99,-3.29,91.4,Active Erosion,1.0
21.8384274964,90.2525499421,Active Erosion,-2.99,-89.99,-3.29,91.4,Active Erosion,1.0
21.8387556248,90.252084903,Active Erosion,-2.99,-89.99,-3.29,91.4,Active Erosion,1.0
21.8389248841,90.2518450189,Active Erosion,-2.99,-89.99,-3.29,91.4,Active Erosion,1.0
21.8382465878,90.2524058225,Active Erosion,-3.14,-94.34,-3.38,94.34,Active Erosion,1.0
21.8382498584,90.2524008518,Active Erosion,-3.14,-94.34,-3.38,94.34,Active Erosion,1.0
21.8385386387,90.2519619438,Active Erosion,-3.14,-94.34,-3.38,94.34,Active Erosion,1.0
21.8387371039,90.2516603007,Active Erosion,-3.14,-94.34,-3.38,94.34,Active Erosion,1.0
21.8380614166,90.2522749249,Active Erosion,-3.4,-102.36,-3.57,102.36,Active Erosion,1.0
21.8380745067,90.2522536808,Active Erosion,-3.4,-102.36,-3.57,102.36,Active Erosion,1.0
21.8383278634,90.2518425045,Active Erosion,-3.4,-102.36,-3.57,102.36,Active Erosion,1.0
21.8385703112,90.2514490291,Active Erosion,-3.4,-102.36,-3.57,102.36,Active Erosion,1.0
21.8379107559,90.2521684231,Active Erosion,-3.6,-108.23,-3.71,108.23,Active Erosion,1.0
21.8379319468,90.252134032,Active Erosion,-3.6,-108.23,-3.71,108.23,Active Erosion,1.0
21.8381675534,90.2517516624,Active Erosion,-3.6,-108.23,-3.71,108.23,Active Erosion,1.0
21.8384488361,90.2512951606,Active Erosion,-3.6,-108.23,-3.71,108.23,Active Erosion,1.0
21.837760095,90.2520619214,Active Erosion,-3.65,-109.93,-3.75,109.93,Active Erosion,1.0
21.8377893869,90.2520143834,Active Erosion,-3.65,-109.93,-3.75,109.93,Active Erosion,1.0
21.8380206857,90.2516390048,Active Erosion,-3.65,-109.93,-3.75,109.93,Active Erosion,1.0
21.8383066189,90.2511749552,Active Erosion,-3.65,-109.93,-3.75,109.93,Active Erosion,1.0
21.8376094346,90.2519554203,Active Erosion,-3.68,-110.63,-3.78,110.63,Active Erosion,1.0
21.8376468273,90.2518947354,Active Erosion,-3.68,-110.63,-3.78,110.63,Active Erosion,1.0
21.8378801645,90.2515160488,Active Erosion,-3.68,-110.63,-3.78,110.63,Active Erosion,1.0
21.838159434,90.2510628142,Active Erosion,-3.68,-110.63,-3.78,110.63,Active Erosion,1.0
21.8374587736,90.251848919,Active Erosion,-3.7,-111.33,-3.8,111.33,Active Erosion,1.0
21.8375042671,90.2517750872,Active Erosion,-3.7,-111.33,-3.8,111.33,Active Erosion,1.0
21.8377396425,90.2513930923,Active Erosion,-3.7,-111.33,-3.8,111.33,Active Erosion,1.0
21.8380122479,90.2509506726,Active Erosion,-3.7,-111.33,-3.8,111.33,Active Erosion,1.0
21.8373081128,90.251742418,Active Erosion,-3.72,-112.03,-3.84,112.03,Active Erosion,1.0
21.837361707,90.2516554394,Active Erosion,-3.72,-112.03,-3.84,112.03,Active Erosion,1.0
21.8376044527,90.251261483,Active Erosion,-3.72,-112.03,-3.84,112.03,Active Erosion,1.0
21.8378650621,90.2508385319,Active Erosion,-3.72,-112.03,-3.84,112.03,Active Erosion,1.0
21.837161005,90.251638429,Active Erosion,-3.58,-107.56,-3.72,107.56,Active Erosion,1.0
21.8372227862,90.2515388462,Active Erosion,-3.58,-107.56,-3.72,107.56,Active Erosion,1.0
21.8374769844,90.2511291116,Active Erosion,-3.58,-107.56,-3.72,107.56,Active Erosion,1.0
21.8376983161,90.2507723506,Active Erosion,-3.58,-107.56,-3.72,107.56,Active Erosion,1.0
21.837033138,90.2515480412,Active Erosion,-3.46,-104.0,-3.63,104.0,Active Erosion,1.0
21.8371050416,90.2514370649,Active Erosion,-3.46,-104.0,-3.63,104.0,Active Erosion,1.0
21.8373739169,90.2510220798,Active Erosion,-3.46,-104.0,-3.63,104.0,Active Erosion,1.0
21.8375683224,90.2507220302,Active Erosion,-3.46,-104.0,-3.63,104.0,Active Erosion,1.0
21.8369104046,90.2514525235,Active Erosion,-3.32,-99.76,-3.51,99.76,Active Erosion,1.0
21.8369962336,90.2513258904,Active Erosion,-3.32,-99.76,-3.51,99.76,Active Erosion,1.0
21.8372731044,90.2509173899,Active Erosion,-3.32,-99.76,-3.51,99.76,Active Erosion,1.0
21.8374393507,90.2506721054,Active Erosion,-3.32,-99.76,-3.51,99.76,Active Erosion,1.0
21.8367745766,90.2513449926,Active Erosion,-3.14,-94.43,-3.35,94.43,Active Erosion,1.0
21.8368739672,90.251200965,Active Erosion,-3.14,-94.43,-3.35,94.43,Active Erosion,1.0
21.8371545872,90.2507943147,Active Erosion,-3.14,-94.43,-3.35,94.43,Active Erosion,1.0
21.8372811736,90.2506108755,Active Erosion,-3.14,-94.43,-3.35,94.43,Active Erosion,1.0
21.836515147,90.2511396108,Active Erosion,-2.75,-82.62,-2.91,82.62,Active Erosion,1.0
21.8366225723,90.2509441039,Active Erosion,-2.75,-82.62,-2.91,82.62,Active Erosion,1.0
21.8368250465,90.2505756124,Active Erosion,-2.75,-82.62,-2.91,82.62,Active Erosion,1.0
21.8368933874,90.2504512352,Active Erosion,-2.75,-82.62,-2.91,82.62,Active Erosion,1.0
21.8361859559,90.250964912,Active Erosion,-2.65,-79.69,-2.58,79.69,Active Erosion,1.0
21.8363153469,90.2506301999,Active Erosion,-2.65,-79.69,-2.58,79.69,Active Erosion,1.0
21.8363833991,90.2504541594,Active Erosion,-2.65,-79.69,-2.58,79.69,Active Erosion,1.0
21.836461118,90.2502531119,Active Erosion,-2.65,-79.69,-2.58,79.69,Active Erosion,1.0
21.8358808186,90.2508670373,Active Erosion,-2.64,-79.34,-2.36,79.34,Active Erosion,1.0
21.8360288752,90.2503375024,Active Erosion,-2.64,-79.34,-2.36,79.34,Active Erosion,1.0
21.8360238997,90.2503552975,Active Erosion,-2.64,-79.34,-2.36,79.34,Active Erosion,1.0
21.8360862432,90.2501323194,Active Erosion,-2.64,-79.34,-2.36,79.34,Active Erosion,1.0
21.8357078917,90.2508115702,Active Erosion,-2.62,-78.73,-2.2,78.73,Active Erosion,1.0
21.8358823085,90.2501877556,Active Erosion,-2.62,-78.73,-2.2,78.73,Active Erosion,1.0
21.8358405261,90.2503371945,Active Erosion,-2.62,-78.73,-2.2,78.73,Active Erosion,1.0
21.8359117477,90.2500824633,Active Erosion,-2.62,-78.73,-2.2,78.73,Active Erosion,1.0
21.8355349649,90.2507561031,Active Erosion,-2.59,-77.84,-1.97,77.84,Active Erosion,1.0
21.8357356756,90.2500382458,Active Erosion,-2.59,-77.84,-1.97,77.84,Active Erosion,1.0
21.8356419987,90.2503732902,Active Erosion,-2.59,-77.84,-1.97,77.84,Active Erosion,1.0
21.8357365061,90.2500352757,Active Erosion,-2.59,-77.84,-1.97,77.84,Active Erosion,1.0
21.8353620376,90.250700636,Active Erosion,-2.55,-76.6,-1.74,87.67,Active Erosion,1.0
21.835589042,90.2498887359,Active Erosion,-2.55,-76.6,-1.74,87.67,Active Erosion,1.0
21.8354434706,90.2504093859,Active Erosion,-2.55,-76.6,-1.74,87.67,Active Erosion,1.0
21.8355603812,90.2499912443,Active Erosion,-2.55,-76.6,-1.74,87.67,Active Erosion,1.0
21.8351891109,90.2506451692,Active Erosion,-2.39,-71.89,-1.45,97.83,Active Erosion,1.0
21.8354424092,90.2497392267,Active Erosion,-2.39,-71.89,-1.45,97.83,Active Erosion,1.0
21.835260306,90.2503905364,Active Erosion,-2.39,-71.89,-1.45,97.83,Active Erosion,1.0
21.8353752682,90.2499793644,Active Erosion,-2.39,-71.89,-1.45,97.83,Active Erosion,1.0
21.8350399185,90.2505973154,Active Erosion,-2.21,-66.47,-1.26,105.62,Active Erosion,1.0
21.8353300707,90.249624685,Active Erosion,-2.21,-66.47,-1.26,105.62,Active Erosion,1.0
21.8351288793,90.250299109,Active Erosion,-2.21,-66.47,-1.26,105.62,Active Erosion,1.0
21.835222512,90.2499852397,Active Erosion,-2.21,-66.47,-1.26,105.62,Active Erosion,1.0
21.8349589162,90.2505713337,Active Erosion,-2.16,-65.09,-1.23,106.93,Active Erosion,1.0
21.8353170019,90.2496113601,Active Erosion,-2.16,-65.09,-1.23,106.93,Active Erosion,1.0
21.8350745572,90.2502613198,Active Erosion,-2.16,-65.09,-1.23,106.93,Active Erosion,1.0
21.8351768851,90.2499869946,Active Erosion,-2.16,-65.09,-1.23,106.93,Active Erosion,1.0
21.8349433017,90.2505663254,Active Erosion,-2.28,-68.63,-1.37,103.56,Active Erosion,1.0
21.8353926024,90.2496884434,Active Erosion,-2.28,-68.63,-1.37,103.56,Active Erosion,1.0
21.835092881,90.2502740667,Active Erosion,-2.28,-68.63,-1.37,103.56,Active Erosion,1.0
21.8352410681,90.249984526,Active Erosion,-2.28,-68.63,-1.37,103.56,Active Erosion,1.0
21.834936889,90.2505601014,Active Erosion,-2.46,-74.04,-1.55,101.0,Active Erosion,1.0
21.8354728053,90.2497702192,Active Erosion,-2.46,-74.04,-1.55,101.0,Active Erosion,1.0
21.8351187486,90.2502920616,Active Erosion,-2.46,-74.04,-1.55,101.0,Active Erosion,1.0
21.8353297174,90.2499811163,Active Erosion,-2.46,-74.04,-1.55,101.0,Active Erosion,1.0
21.8348839871,90.2505087549,Active Erosion,-2.39,-71.78,-1.48,100.45,Active Erosion,1.0
21.83547426,90.2497717025,Active Erosion,-2.39,-71.78,-1.48,100.45,Active Erosion,1.0
21.8350794321,90.250264711,Active Erosion,-2.39,-71.78,-1.48,100.45,Active Erosion,1.0
21.8353058142,90.2499820357,Active Erosion,-2.39,-71.78,-1.48,100.45,Active Erosion,1.0
21.8347775531,90.2504054506,Active Erosion,-1.93,-58.16,-1.05,100.74,Active Erosion,1.0
21.8353880823,90.2496838348,Active Erosion,-1.93,-58.16,-1.05,100.74,Active Erosion,1.0
21.8349643569,90.2501846587,Active Erosion,-1.93,-58.16,-1.05,100.74,Active Erosion,1.0
21.8351300691,90.2499887952,Active Erosion,-1.93,-58.16,-1.05,100.74,Active Erosion,1.0
21.834584508,90.2502180826,Active Erosion,-0.99,-29.64,-0.14,101.77,Active Erosion,1.0
21.8351600782,90.2494513595,Active Erosion,-0.99,-29.64,-0.14,101.77,Active Erosion,1.0
21.8347313038,90.2500225355,Active Erosion,-0.99,-29.64,-0.14,101.77,Active Erosion,1.0
21.8347521647,90.2499947466,Active Erosion,-0.99,-29.64,-0.14,101.77,Active Erosion,1.0
21.8343015851,90.2499434811,Stable,-0.08,-2.3,0.86,105.21,Stable,0.98
21.8347828822,90.2490667691,Stable,-0.08,-2.3,0.86,105.21,Stable,0.98
21.8343518593,90.2498519042,Stable,-0.08,-2.3,0.86,105.21,Stable,0.98
21.8343120957,90.2499243356,Stable,-0.08,-2.3,0.86,105.21,Stable,0.98
21.833992661,90.249645175,Active Accretion,0.62,18.67,1.65,129.23,Active Accretion,1.0
21.8343631704,90.2486528739,Active Accretion,0.62,18.67,1.65,129.23,Active Accretion,1.0
21.8339932531,90.2496435893,Active Accretion,0.62,18.67,1.65,129.23,Active Accretion,1.0
21.8339300735,90.249812795,Active Accretion,0.62,18.67,1.65,129.23,Active Accretion,1.0
21.8337365223,90.2494073313,Active Accretion,1.04,31.29,2.09,145.56,Active Accretion,1.0
21.8340365167,90.2483504166,Active Accretion,1.04,31.29,2.09,145.56,Active Accretion,1.0
21.8337299609,90.2494304476,Active Accretion,1.04,31.29,2.09,145.56,Active Accretion,1.0
21.8336543824,90.2496967145,Active Accretion,1.04,31.29,2.09,145.56,Active Accretion,1.0
21.8333583188,90.2490561435,Active Accretion,1.93,57.93,3.07,184.54,Active Accretion,1.0
21.8335254453,90.2478453597,Active Accretion,1.93,57.93,3.07,184.54,Active Accretion,1.0
21.8333475403,90.249134229,Active Accretion,1.93,57.93,3.07,184.54,Active Accretion,1.0
21.8332818446,90.2496101552,Active Accretion,1.93,57.93,3.07,184.54,Active Accretion,1.0
21.8303899155,90.2427565687,Active Accretion,24.25,729.64,26.64,729.64,Active Accretion,1.0
21.8306916465,90.2437459749,Active Accretion,24.25,729.64,26.64,729.64,Active Accretion,1.0
21.8320441268,90.2481811773,Active Accretion,24.25,729.64,26.64,729.64,Active Accretion,1.0
21.8324344814,90.2494613569,Active Accretion,24.25,729.64,26.64,729.64,Active Accretion,1.0
21.8318361783,90.2499300207,Active Erosion,-11.08,-110.78,0.0,110.78,Active Erosion,1.0
21.8311944878,90.2491087661,Active Erosion,-11.08,-110.78,0.0,110.78,Active Erosion,1.0
21.8317971958,90.2501629771,Active Erosion,-14.73,-147.3,0.0,147.3,Active Erosion,1.0
21.8309519412,90.2490638503,Active Erosion,-14.73,-147.3,0.0,147.3,Active Erosion,1.0
21.824145145,90.2369646392,Active Accretion,49.15,1478.58,60.09,1607.16,Active Accretion,1.0
21.8242279797,90.2371074961,Active Accretion,49.15,1478.58,60.09,1607.16,Active Accretion,1.0
21.8317972486,90.2501629841,Active Accretion,49.15,1478.58,60.09,1607.16,Active Accretion,1.0
21.8311850936,90.2491070266,Active Accretion,49.15,1478.58,60.09,1607.16,Active Accretion,1.0
21.8274365972,90.2397694327,Active Accretion,35.33,1062.85,42.82,1178.75,Active Accretion,1.0
21.8277106831,90.2404226445,Active Accretion,35.33,1062.85,42.82,1178.75,Active Accretion,1.0
21.8317972912,90.2501629898,Active Accretion,35.33,1062.85,42.82,1178.75,Active Accretion,1.0
21.8313685467,90.2491409994,Active Accretion,35.33,1062.85,42.82,1178.75,Active Accretion,1.0
21.8293958239,90.2415109195,Active Accretion,27.49,826.86,32.78,933.74,Active Accretion,1.0
